Index,SongName,Artist,Genre,ID,Length,Explicit,PercentRating
22701,What Makes You Country,Luke Bryan,"['contemporary country', 'country', 'country road']",3bDXhWsPiFTHtrsMg5faL2,235266,FALSE,67
22702,What Mattered Most,Ty Herndon,"['country', 'country road']",09nWHcNuohUS7HMPdIDwrr,221426,FALSE,46
22703,What Means The World To You,Cam'ron,"['harlem hip hop']",0n61iIJbIZ3DeS8bXy2el8,267640,TRUE,33
22704,What Might Have Been,Little Texas,"['country', 'country road', 'country rock']",04F6rARD2mv4JiT8WglIDz,238800,FALSE,51
22705,What Now My Love,Herb Alpert & The Tijuana Brass,"['adult standards', 'easy listening', 'lounge']",5QlPl0Lak7dPF2PBpZcnyV,136053,FALSE,30
22706,What Now My Love,Sonny & Cher,"['deep groove house', 'deep house', 'disco house', 'house', 'uk dance']",2ObMuepqvx8HsJ8Ye5ItPF,217066,FALSE,23
22707,What Now,Gene Chandler,"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']",2Pjiynk3ppiVHWXzoL05tV,170626,FALSE,11
22708,What Now,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0aUWfpD3PlSv3FTTKcT2rN,243093,TRUE,57
22709,What She Wants Tonight,Luke Bryan,"['contemporary country', 'country', 'country road']",5M3v6frAiTyqenNAeQVcxC,186988,FALSE,72
22710,What The Hell,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",2z4U9d5OAA4YLNXoCgioxo,220706,FALSE,74
22711,What The Water Gave Me,Florence + The Machine,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']",3RiOPzAvhNKuMIdPYOrKV8,333466,FALSE,50
22712,What The World Needs Now Is Love,Broadway For Orlando,"[]",7IYU41rxDOremaBZi0vEMn,224000,FALSE,17
22713,What The World Needs Now Is Love,Jackie DeShannon,"['brill building pop', 'bubblegum pop', 'merseybeat']",1fjOO2k5k2vjg6TrvPJ2NS,186400,FALSE,51
22714,What The World Needs,Wynonna,"['country', 'country dawn']",38Q6YF0TO7E4Dq6K0zdVUk,217160,FALSE,23
22715,What They Do,The Roots,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'philly rap', 'southern hip hop']",1B53Y95tPd4ah4FExO0egE,357200,TRUE,62
22716,What They Want,Russ,"['hawaiian hip hop', 'pop', 'pop rap', 'rap']",3pndPhlQWjuSoXhcIIdBjv,165853,TRUE,73
22717,What Time Is It,High School Musical 2 Cast,,0WEH5Ca7GXdabT4W0M7Pw8,236373,FALSE,35
22718,What Time Is Love?,The KLF,"['acid house']",2aS9u5Bh0PkoeDamlXYDxE,214320,FALSE,26
22719,What U Gon' Do,Lil Jon & The East Side Boyz Featuring Lil Scrappy,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",1bTphHXspys3RvvRxfzzIc,320186,TRUE,56
22720,What U See Is What U Get,Xzibit,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",4ezafcOuI5em8LoE2xxnpv,308906,TRUE,55
22721,"What Up, What's Haapnin'",T.I.,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6ZNZkRYqSrPwISR63lC4bu,301293,TRUE,44
22722,What Was I Thinkin',Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']",0r8iDf65NHgFgZOGLwj5r8,260826,FALSE,66
22723,What We Ain't Got,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']",3obQ7Qx6YZt8r1KvTv7uk3,218786,FALSE,49
22724,What We Do,Freeway Featuring Jay-Z & Beanie Sigel,"['battle rap', 'hardcore hip hop', 'hip hop', 'philly rap', 'rap', 'southern hip hop']",5kDkWHFx0AEvJ1Pfm2i0ac,229106,TRUE,53
22725,What Will I Do,Timmy T.,"['freestyle']",4eJsGX9rhsU33HVz0hXGLS,248173,FALSE,27
22726,What Will I Tell My Heart,The Harptones,"['doo-wop', 'rhythm and blues']",4zlIDHZRhGoAmLiQ4kCSDU,144733,FALSE,7
22727,What Will My Mary Say,Johnny Mathis,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold', 'vocal jazz']",6zYmF5WIfsj6wU8l1cOFYH,189053,FALSE,19
22728,What Would Happen,Meredith Brooks,"['lilith', 'pop rock']",5on1ppavPW4nxtGXJJiSLd,317266,FALSE,33
22729,What Would Meek Do?,Pusha T Featuring Kanye West,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",5vnuJ8EopkP5dHukpOmT3L,153266,TRUE,58
22730,What Would The Children Think,Rick Springfield,"['album rock', 'australian rock', 'bubblegum pop', 'classic rock', 'dance rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'yacht rock']",2rCOvizLsJZWVAPbU1spAj,224960,FALSE,3
22731,What Would You Do?,City High,"['hip pop']",1tJkic0TURTCXw3rBhYgWu,175560,TRUE,54
22732,What Would You Do?,The Isley Brothers Featuring Ronald Isley,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",7tVibpFBMdBkbMoGj8Icmp,227933,FALSE,35
22733,What You Do To Me,Carl Wilson,"[]",4wFPUsioL0kiLkjwM3MduT,234746,FALSE,13
22734,What You Don't Know,Expose,"['freestyle', 'new wave pop']",5nJXgY6kDVt7PGt1SmjLVi,252466,FALSE,24
22735,What You Gave Me,Marvin Gaye & Tammi Terrell,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",1yrZ0GevGt5HwBGH16MGBg,167266,FALSE,23
22736,What You Get Is What You See,Tina Turner,"['disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']",0sV4dD1PiuLKpNxdK0Y9HH,271533,FALSE,40
22737,What You Give,Tesla,"['album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock', 'sacramento indie']",6XKLX2SOAdS0ZDQK2PbZKn,435226,FALSE,55
22738,What You Got,Colby O'Donis Featuring Akon,"[]",3MldzywZOH4Uci6bq9noyJ,243013,FALSE,58
22739,What You Got,Duke & The Drivers,"['atl trap', 'southern hip hop', 'trap', 'vapor trap']",6POss1ZMYmeYI0Jm6SeOiT,201613,FALSE,6
22740,What You Know Bout Love,Pop Smoke,"['brooklyn drill']",1tkg4EHVoqnhR6iFEXb60y,160000,TRUE,87
22741,What You Know,T.I.,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0CAJdthKDdRjB2h8YOguN6,274333,TRUE,64
22742,What You Need,Don Toliver,"['rap', 'trap']",6LcX2hBbXaJcK4AuefE936,217609,TRUE,80
22743,What You Need,INXS,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",04EnF5C2HvYZfGu64Bng7I,214000,FALSE,44
22744,What You See Is What You Get,Brenda K. Starr,"['freestyle']",24evA71Fq0cHhjinJAzEHI,319253,FALSE,20
22745,What You See Is What You Get,Stoney & Meatloaf,"['heartland rock', 'oklahoma country', 'outlaw country', 'red dirt', 'texas country']",7xB6Igj3lmNncc20wQRkNM,139786,FALSE,3
22746,What You Waiting For?,Gwen Stefani,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",7bZsx7Zif6FIhrcZrh0LVm,221226,FALSE,54
22747,What You Want,DMX Featuring Sisqo,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",5UiNMzNNDiv2oZlAWVj9el,248653,FALSE,36
22748,What You Want,Evanescence,"['alternative metal', 'post-grunge']",0uOo8xRtQ6okTZMR89ppVk,221360,FALSE,53
22749,What You Want,Mase Featuring Total,"['gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",6hxn98poTu1O4YZfafvC18,242946,TRUE,65
22750,What You Won't Do For Love,Bobby Caldwell,"['yacht rock']",7dL8FCLzEaWC2A3qWQuz1q,286493,FALSE,64
22751,What You Won't Do For Love,Go West,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",5zKAdA9tZ9hsxiL4nmFvJ3,266800,FALSE,40
22752,What You're Missing,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",49VkUiEBFzlMlXZN4fk7sL,209304,FALSE,23
22753,What'Chu Like,Da Brat Featuring Tyrese,"['chicago rap', 'hip hop', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",5d8woPn6sHRA6yPnnHnqSt,221160,TRUE,53
22754,What'd I Say,Rare Earth,"['blues rock', 'classic rock', 'motown']",6NueomRi3FHG7BBFwzZ9Cc,435213,FALSE,19
22755,What'd You Come Here For?,Trina & Tamara,"['deep pop r&b', 'hip pop', 'miami hip hop', 'pop rap', 'r&b', 'rap', 'rap latina', 'southern hip hop', 'trap', 'trap queen']",1Mg13VMaQj4fhPtQT41vUZ,246000,FALSE,15
22756,What's A Guy Gotta Do,Joe Nichols,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",3AiNYdRmhXcv7KCFHZOddA,141946,FALSE,38
22757,What's A Matter Baby (Is It Hurting You),Timi Yuro,"['adult standards', 'brill building pop']",5w0dh39SYz1ei2tCs7X7Fo,165560,FALSE,26
22758,What's A Matter Baby,Ellen Foley,"[]",0jmKKKt7Iuy14ZnJOGegsf,219920,FALSE,31
22759,What's Easy For Two Is So Hard For One,Mary Wells,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",3nBzI7PjzcD0emsy8l6tfa,173266,FALSE,23
22760,What's Forever For,Michael Murphey,"['country rock', 'cowboy western', 'new mexico music', 'outlaw country']",5j2yIrnbgDW51GM95ZjqDj,171906,FALSE,49
22761,What's Free,Meek Mill Featuring Rick Ross & JAY-Z,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4iQ5gmTAzWfK8JyFC2LBox,362839,TRUE,64
22762,What's Going On,All Star Tribute,"['fake']",6bXBygPgj3hXblaoYNc8L4,260226,FALSE,24
22763,What's Going On,Cyndi Lauper,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop', 'pop rock', 'soft rock']",3GS17AkSwwy1g7W9zQoeCf,278400,FALSE,37
22764,What's Going On,Marvin Gaye,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",4RNHbYuRaZesMODlihhsUG,236466,FALSE,61
22765,What's Gonna Happen When Summer's Done,Freddy Cannon,"['brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",6ADpATV1CEeBzOrHtklKdW,126853,FALSE,4
22766,What's Good,"Tyler, The Creator","['hip hop', 'rap']",6bOkaEXc5CopinGazSLokx,205626,TRUE,69
22767,What's Happening,Wade Flemons,"['deep northern soul']",3KC4PSP9TGhz79XCPYTNoS,146506,FALSE,1
22768,What's He Doing In My World,Eddy Arnold,"['nashville sound', 'traditional country', 'yodeling']",3PmZmkgLfJtKdPjFF24uML,122160,FALSE,14
22769,What's It Gonna Be?!,Busta Rhymes Featuring Janet,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",0FpLfrOyHblbDlHUsrPN1N,324400,TRUE,51
22770,What's It Gonna Be,Dusty Springfield,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'rock', 'soul', 'vocal jazz']",3QMEgLBMIWuvOelcq0h9qB,134133,FALSE,8
22771,What's It Gonna Be,Jellybean Featuring Niki Haris,"['asmr']",4pZfbNrBSaM3p1uLWtvufM,342120,FALSE,10
22772,What's It Like,Jagged Edge,"['atl hip hop', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",5SKkOuJxufkWfkTFnwQvWO,262960,FALSE,41
22773,What's It To You,Clay Walker,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",346GCw2msr77HA5I5NFsKS,166626,FALSE,50
22774,What's Left Of Me,Nick Lachey,"['dance pop']",1bPqAXwNiVcM6zjJU1Z4Cd,244666,FALSE,48
22775,What's Love Got To Do With It,Tina Turner,"['disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']",4kOfxxnW1ukZdsNbCKY9br,226880,FALSE,69
22776,What's Love??,Rod Wave,"['florida rap']",1snCyfUEoAFGMRzeGrwdio,178853,TRUE,64
22777,What's Luv?,Fat Joe Featuring Ashanti,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",2mKouqwAIdQnMP43zxR89r,267093,TRUE,74
22778,What's Made Milwaukee Famous (Has Made A Loser Out Of Me),Jerry Lee Lewis,"['brill building pop', 'piano rock', 'rock-and-roll', 'rockabilly']",43Q9GI0n2kQRRNsM7y4ZwS,157720,FALSE,36
22779,What's My Age Again?,Blink-182,"['pop punk', 'punk', 'socal pop punk']",4LJhJ6DQS7NwE7UKtvcM52,148360,FALSE,76
22780,What's My Name?,Rihanna Featuring Drake,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1pYKzfOlpHWtVUiEIu4Vn7,263173,FALSE,64
22781,What's My Name?,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",5XhkV07Vou38wnrzwURUOC,246320,TRUE,71
22782,What's My Name,China Anne McClain,"['disney', 'post-teen pop', 'social media pop']",53xAT6jud1w0NqlBjSW4VB,190720,FALSE,68
22783,What's My Name,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",6OQrmEIK8KOOVcSoSaEo40,232333,TRUE,52
22784,What's New Pussycat?,Tom Jones,"['adult standards', 'british invasion', 'mellow gold']",4HjwGX3pJKJTeOSDpT6GCo,128800,FALSE,53
22785,What's New,Linda Ronstadt & The Nelson Riddle Orchestra,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",0EI6LjyzgdGzpKU9cEc5qn,237960,FALSE,26
22786,What's Next,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",3mDFLytDotXo2p0rvfGbkA,178153,FALSE,69
22787,What's On Tonight,Montell Jordan,"['hip hop', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",1q3C05jegoKRuU1biZtVxv,276653,FALSE,45
22788,What's On Your Mind (Pure Energy),Information Society,"['dance rock', 'freestyle', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0sId1fkKRfPlyMMOSVShng,275533,FALSE,54
22789,What's She Got,Liquid Gold,"[]",4iwO2oecYXgqYq1osIYJaE,227001,FALSE,2
22790,What's So Different,Ginuwine,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",7jgZiwNyTH08evb3bDLfIy,235400,FALSE,40
22791,What's Stopping You,The O'Jays,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",1gDOy8j5gPr8kpQwtXZGSm,256840,FALSE,10
22792,"What's The Frequency, Kenneth?",R.E.M.,"['alternative rock', 'permanent wave', 'pop rock', 'rock']",1yStBw3HI2pnjbO3ihq33N,240400,TRUE,56
22793,What's The Matter With You Baby,Marvin Gaye & Mary Wells,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",5otgHuLKepESXMc5nUt6e3,148733,FALSE,20
22794,What's The Move,Young Thug Featuring Lil Uzi Vert,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",3pTScODwk9tggZzmuH6xDY,251080,TRUE,73
22795,What's The Name Of This Funk (spider Man),Ramsey Lewis,"['soul jazz']",7Kcim58Wq44WzjYzOjBxFr,198906,FALSE,10
22796,What's The Use Of Breaking Up,Jerry Butler,"['beach music', 'chicago soul', 'classic soul', 'motown', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul']",6tTot4QmK15dofc6WaZNyf,155826,FALSE,12
22797,What's Too Much,Smokey Robinson,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",6LH38mCJXPW2AFkLqAA1i0,263200,FALSE,10
22798,What's Up,4 Non Blondes,"['new wave pop', 'pop rock']",0jWgAnTrNZmOGmqgvHhZEm,295533,FALSE,79
22799,What's Up,DJ Miko,"[]",3hNAFo7BXtCt96tk0pMZ08,315049,FALSE,46
22800,What's Wrong With Them,Lil Wayne Featuring Nicki Minaj,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",1lIVUZkvFCQy4wxSvNF2LE,211400,TRUE,41
22801,What's Your Country Song,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']",7xUE36a8GVq3wgH82TvpYD,164100,FALSE,2
22802,What's Your Fantasy,Ludacris Featuring Shawnna,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4LwOrnuxJwR7C5Sw4liY4Z,275906,TRUE,65
22803,What's Your Hurry Darlin',Ironhorse,"[]",36QAn875aVkU7e6TmMUCuk,273266,FALSE,0
22804,What's Your Mama's Name,Tanya Tucker,"['country', 'country dawn', 'country rock', 'outlaw country']",0J6dezPhTa0ePaN87kphCs,182493,FALSE,42
22805,"What's Your Name, What's Your Number",Andrea True Connection,"['disco']",3de2tPprWQcJywXosT7CfD,395693,FALSE,30
22806,What's Your Name,Andy & David Williams,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",1XZcXocN74Psgx2BXEl1I2,149266,FALSE,2
22807,What's Your Name,Don & Juan,"['rap', 'trap', 'vapor trap']",3gzbPqfjQKHTUm18u71cIt,135426,FALSE,40
22808,What's Your Name,Lynyrd Skynyrd,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",0uZs7p6cbEUNwGMdfNj9Kk,213266,FALSE,53
22809,What've I Done (To Make You Mad),Linda Jones,"['classic soul', 'motown', 'northern soul', 'southern soul']",1iCBYtztuUEZw9HDuzneXd,138853,FALSE,18
22810,Whataya Want From Me,Adam Lambert,"['australian pop', 'dance pop', 'idol', 'pop', 'post-teen pop']",2rDwdvBma1O1eLzo29p2cr,227320,FALSE,67
22811,Whatcha Gone Do?,Link,"['antiviral pop', 'comic']",1oPKnJv14YIAbEw4Xw1sAN,259161,FALSE,18
22812,Whatcha Gonna Do With My Lovin',Inner City,"['chicago house', 'deep house', 'detroit house', 'disco house', 'diva house', 'hardcore techno', 'hip house', 'post-disco', 'vocal house']",1fNk4Ooj13JsTSRGiml7PK,252053,FALSE,32
22813,Whatcha Gonna Do?,Pablo Cruise,"['country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",6SMR0XI8a1D6gEpMTIju2y,256839,FALSE,46
22814,Whatcha Gonna Do,Chilliwack,"['album rock', 'canadian indie', 'classic canadian rock']",3Wuuyv70sQWtdH31mfpnFS,255093,FALSE,38
22815,Whatcha Say,Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",67T6l4q3zVjC5nZZPXByU8,221253,FALSE,68
22816,Whatcha See Is Whatcha Get,The Dramatics,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",5lYpHO6ZO4Shys3GD8rav6,214973,FALSE,56
22817,Whatcha Wanna Do?,Mia X Featuring Charlie Wilson,"['dirty south rap', 'gangster rap', 'hip pop', 'southern hip hop']",1zuFmAYoY5ZOPRRIxcakUa,280200,TRUE,23
22818,Whatcha' Gonna Do,Nat King Cole,"['adult standards']",2p7wFvRxQ4GLgVB5b6mr6U,168600,FALSE,3
22819,Whatchulookinat,Whitney Houston,"['dance pop', 'pop', 'r&b']",7Kt3rCH3VPNDDJq3iq7v16,213440,FALSE,29
22820,Whateva Man,Redman,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']",0pSaDwrMLM7F82LWJg9v6s,188546,TRUE,43
22821,Whatever Happened To Benny Santini?,Chris Rea,"['album rock', 'art rock', 'blues rock', 'classic rock', 'mellow gold', 'soft rock']",4wp9wsxVwiEDaKbhDKIZIK,259226,FALSE,35
22822,Whatever Happened To Old Fashioned Love,B.J. Thomas,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",5FUG7FHEX0lPsXCaDD0k9J,206400,FALSE,22
22823,Whatever It Is,Zac Brown Band,"['contemporary country', 'country', 'country road', 'modern country rock']",4o8STNAL91xc7EvuvqSKk1,208213,FALSE,64
22824,Whatever It Takes (To Make You Stay),Troop,"['boy band', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",7ypmnQBUevzJdnlUSmdndC,319533,FALSE,11
22825,Whatever It Takes,Imagine Dragons,"['modern rock']",6Qn5zhYkTa37e91HC1D7lb,201240,FALSE,83
22826,Whatever It Takes,Lifehouse,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",3nzL5CIQiCEt6jRt1AlQ9d,207240,FALSE,55
22827,Whatever She's Got,David Nail,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",4PJXT82AZtlDW4Q71b43oz,236800,FALSE,63
22828,Whatever U Want,Christina Milian Featuring Joe Budden,"['dance pop', 'europop', 'hip pop', 'r&b', 'urban contemporary']",3dWwcgXF8C4bguGHoWQkG3,229333,FALSE,29
22829,Whatever You Decide,Randy Vanwarmer,"['soft rock']",3gxuz5EXI8MdvWOUqSRMe9,311973,FALSE,14
22830,"Whatever You Got, I Want",Jackson 5,"['adult standards', 'motown', 'soul']",6dFgL7VMBsjZvcVVI3azR5,175600,FALSE,21
22831,Whatever You Like,Anya Marina,"['acoustic pop', 'ann arbor indie']",5qX2ZJoLEyFCTAdaCqUo7s,228907,FALSE,48
22832,Whatever You Like,T.I.,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1IAzD1muglOxOcPbUHs70R,249533,TRUE,76
22833,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",6yMxfx9wpiuhhdb8vHDVMu,205373,TRUE,62
22834,Whatever You Say,Martina McBride,"['contemporary country', 'country', 'country dawn', 'country road']",2fwTF4pELhEkd6sk3D1PnL,269893,FALSE,33
22835,Whatever You Want,Jerry Butler,"['beach music', 'chicago soul', 'classic soul', 'motown', 'philly soul', 'quiet storm', 'rhythm and blues', 'soul']",6le3hTnCy89EKGEMVdW0yK,144080,FALSE,11
22836,Whatever You Want,Tony Toni Tone,"['dance pop', 'funk', 'hip pop', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",6yl6TMw87Nq0mWBQtw9muQ,290933,FALSE,57
22837,Whatever,En Vogue,"['dance pop', 'girl group', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",53sFlnEQbHADehMkqumk96,261826,FALSE,32
22838,Whatever,Ideal Featuring Lil' Mo,"[]",3tHAB8FI4rfULUHHG1d2Ct,228159,FALSE,44
22839,Whats Happnin!,Ying Yang Twins Featuring Trick Daddy,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6QVDBajBKQAz7RSS66k4vF,259733,TRUE,41
22840,Whatta Man,Salt-N-Pepa Featuring En Vogue,"['dance pop', 'girl group', 'hip hop', 'hip house', 'hip pop', 'old school hip hop', 'queens hip hop', 'rap']",7sJN693sYKEIEMu7fc5VnJ,308360,FALSE,61
22841,Wheel In The Sky,Journey,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",215wUTQQUo2PElJFEFoB0d,252240,FALSE,63
22842,Wheel Of Fortune,LaVern Baker,"['brill building pop', 'doo-wop', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul', 'torch song']",7C8DO2GNmZ8sT03iQKOBvx,119640,FALSE,4
22843,Wheels Of Fortune,The Doobie Brothers,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",5g7aKEM3a2S0TJazJ8cgX7,296973,FALSE,38
22844,Wheels Of Life,Gino Vannelli,"['classic canadian rock', 'mellow gold', 'soft rock', 'yacht rock']",7uE9ZeScOg28zFE7OHQxuR,254893,FALSE,27
22845,Wheels,Billy Vaughn And His Orchestra,,0LOPH98FqLip3923j8WIHq,122880,FALSE,13
22846,Wheels,Foo Fighters,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",3KsatAMRt1a7iryhWt5I8U,278213,FALSE,63
22847,Wheels,The String-A-Longs,"['surf music']",789lq0oHhOa4pHh2y9rjkN,116360,FALSE,33
22848,When A Boy Falls In Love,Mel Carter,"[]",3Rd2sk3FcMwndH2PCFgv7t,173040,FALSE,8
22849,When A Boy Falls In Love,Sam Cooke,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",4qqZ2bNabXAnC1680IPu7h,152920,FALSE,16
22850,When A Man Loves A Woman,Bette Midler,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",5VAb9PUHC2VgVtyjWAatsb,299600,FALSE,33
22851,When A Man Loves A Woman,Michael Bolton,"['adult standards', 'soft rock']",3ascnOSOR5MX901ylGuhcl,231066,FALSE,69
22852,When A Man Loves A Woman,Percy Sledge,"['brill building pop', 'classic soul', 'soul', 'southern soul']",51FpzuGkRYXFgsE2zXt9av,173866,FALSE,67
22853,When A Woman Loves A Man,Esther Phillips,"['classic soul', 'jazz blues', 'rhythm and blues', 'soul']",5SZU3WaGGCI91YPs1kxOnl,172573,FALSE,2
22854,When A Woman Loves,R. Kelly,"[]",67UivNNJwBPb8XS7r4fGmf,310560,FALSE,42
22855,When A Woman's Fed Up,R. Kelly,"[]",015A6ZcNAWSSuwY7iDcD1b,278760,TRUE,47
22856,When All Is Said And Done,ABBA,"['europop', 'swedish pop']",1IHEefbRdL7VkscggnoPaM,199866,FALSE,41
22857,When Boy Meets Girl,Total,"['hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",1S8nL8nzUNmLz9SbqdXLxE,258573,FALSE,25
22858,When Can I See You,Babyface,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2zItQNJrVrTioXTXWiI2ed,229600,FALSE,56
22859,When Doves Cry,Prince,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",51H2y6YrNNXcy3dfc3qSbA,352906,FALSE,71
